date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:37	257/257	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20May%202024%2011:34:04%20GMT	https://simgeotokiralama.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://simgeotokiralama.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.4)
16:50:37	15886/15886	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2018:17:55%20GMT	https://simgeotokiralama.com/wp-content/uploads/elementor/css/post-67.css?ver=1716401875	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/elementor/css/post-67c4e3.css	(from https://simgeotokiralama.com/hakkimizda/)
16:50:39	24442/24442	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:39%20GMT	https://simgeotokiralama.com/wp-json/wp/v2/pages/67	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/wp/v2/pages/67.json	(from https://simgeotokiralama.com/hakkimizda/)
16:50:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jun%202024%2013:50:40%20GMT	https://simgeotokiralama.com/?p=67	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/index96f1.html	(from https://simgeotokiralama.com/hakkimizda/)
16:50:41	2370/2370	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:40%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Fhakkimizda%2F	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed6b23.json	(from https://simgeotokiralama.com/hakkimizda/)
16:50:42	2571/2571	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jun%202024%2013:50:41%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Fhakkimizda%2F&format=xml	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed75a9	(from https://simgeotokiralama.com/hakkimizda/)
16:50:43	97198/97198	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2009:44:25%20GMT	https://demo.bosathemes.com/bosa/rental-car/wp-content/uploads/sites/90/2023/12/image04.jpg	C:/Benim%20Web%20Sitem/OTo/demo.bosathemes.com/bosa/rental-car/wp-content/uploads/sites/90/2023/12/image04.jpg	(from https://simgeotokiralama.com/hakkimizda/)
16:50:44	114466/114466	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202024%2010:36:29%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-15-at-11.43.15-1-1024x768.jpeg	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-15-at-11.43.15-1-1024x768.jpg	(from https://simgeotokiralama.com/hakkimizda/)
16:50:44	105034/105034	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2014:53:09%20GMT	https://simgeotokiralama.com/wp-content/uploads/elementor/css/post-397.css?ver=1716389589	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/elementor/css/post-397465f.css	(from https://simgeotokiralama.com/filomuz/)
16:50:45	116999/116999	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:45%20GMT	https://simgeotokiralama.com/wp-json/wp/v2/pages/397	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/wp/v2/pages/397.json	(from https://simgeotokiralama.com/filomuz/)
16:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jun%202024%2013:50:46%20GMT	https://simgeotokiralama.com/?p=397	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/indexae62.html	(from https://simgeotokiralama.com/filomuz/)
16:50:47	2185/2185	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:46%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Ffilomuz%2F	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed9e46.json	(from https://simgeotokiralama.com/filomuz/)
16:50:48	2342/2342	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jun%202024%2013:50:47%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Ffilomuz%2F&format=xml	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embede7af	(from https://simgeotokiralama.com/filomuz/)
16:50:48	63490/63490	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2016:03:42%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/ford-coruier.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/ford-coruier.png	(from https://simgeotokiralama.com/filomuz/)
16:50:48	68687/68687	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2016:04:52%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/renault-megane-1.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/renault-megane-1.png	(from https://simgeotokiralama.com/filomuz/)
16:50:49	75769/75769	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2016:05:37%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/renault-clio.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/renault-clio.png	(from https://simgeotokiralama.com/filomuz/)
16:50:49	69351/69351	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2017:00:33%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/dacia-stepway.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/dacia-stepway.png	(from https://simgeotokiralama.com/filomuz/)
16:50:49	67708/67708	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2017:06:40%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/hyundai-elentra.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/hyundai-elentra.png	(from https://simgeotokiralama.com/filomuz/)
16:50:49	57416/57416	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2017:13:56%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/renault-clio-hbag.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/renault-clio-hbag.png	(from https://simgeotokiralama.com/filomuz/)
16:50:50	83550/83550	---M--	200	added ('OK')	image/png	date:Wed,%2022%20May%202024%2013:18:31%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/vw-golf.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/vw-golf.png	(from https://simgeotokiralama.com/filomuz/)
16:50:50	116605/116605	---M--	200	added ('OK')	image/png	date:Wed,%2022%20May%202024%2014:38:54%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/dacia-lodgy.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/dacia-lodgy.png	(from https://simgeotokiralama.com/filomuz/)
16:50:50	102178/102178	---M--	200	added ('OK')	image/png	date:Wed,%2022%20May%202024%2014:42:07%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/renault-megane-touch.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/renault-megane-touch.png	(from https://simgeotokiralama.com/filomuz/)
16:50:50	24989/24989	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2014:51:02%20GMT	https://simgeotokiralama.com/wp-content/uploads/elementor/css/post-59.css?ver=1716389462	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/elementor/css/post-593036.css	(from https://simgeotokiralama.com/musteri-yorumlari/)
16:50:52	52960/52960	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:52%20GMT	https://simgeotokiralama.com/wp-json/wp/v2/pages/59	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/wp/v2/pages/59.json	(from https://simgeotokiralama.com/musteri-yorumlari/)
16:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jun%202024%2013:50:53%20GMT	https://simgeotokiralama.com/?p=59	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/index1098.html	(from https://simgeotokiralama.com/musteri-yorumlari/)
16:50:53	2280/2280	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:53%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Fmusteri-yorumlari%2F	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed85f2.json	(from https://simgeotokiralama.com/musteri-yorumlari/)
16:50:55	2443/2443	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jun%202024%2013:50:54%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Fmusteri-yorumlari%2F&format=xml	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed0b8e	(from https://simgeotokiralama.com/musteri-yorumlari/)
16:50:55	6065/6065	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20May%202024%2002:25:15%20GMT	https://simgeotokiralama.com/wp-content/uploads/elementor/css/post-499.css?ver=1716431115	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/elementor/css/post-49962fb.css	(from https://simgeotokiralama.com/sikca-sorulan-sorular/)
16:50:56	18250/18250	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:56%20GMT	https://simgeotokiralama.com/wp-json/wp/v2/pages/499	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/wp/v2/pages/499.json	(from https://simgeotokiralama.com/sikca-sorulan-sorular/)
16:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jun%202024%2013:50:57%20GMT	https://simgeotokiralama.com/?p=499	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/indexa862.html	(from https://simgeotokiralama.com/sikca-sorulan-sorular/)
16:50:58	2201/2201	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:50:57%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Fsikca-sorulan-sorular%2F	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embede013.json	(from https://simgeotokiralama.com/sikca-sorulan-sorular/)
16:50:59	2358/2358	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jun%202024%2013:50:58%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Fsikca-sorulan-sorular%2F&format=xml	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed6ad3	(from https://simgeotokiralama.com/sikca-sorulan-sorular/)
16:50:59	183367/183367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202024%2018:22:08%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/ofis-gorsel-2.jpeg	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/ofis-gorsel-2.jpg	(from https://simgeotokiralama.com/sikca-sorulan-sorular/)
16:51:00	20008/20008	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2014:57:19%20GMT	https://simgeotokiralama.com/wp-content/uploads/elementor/css/post-65.css?ver=1716389839	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/elementor/css/post-65cde9.css	(from https://simgeotokiralama.com/iletisim/)
16:51:01	25404/25404	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:51:00%20GMT	https://simgeotokiralama.com/wp-json/wp/v2/pages/65	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/wp/v2/pages/65.json	(from https://simgeotokiralama.com/iletisim/)
16:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jun%202024%2013:51:02%20GMT	https://simgeotokiralama.com/?p=65	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/index7665.html	(from https://simgeotokiralama.com/iletisim/)
16:51:03	2220/2220	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jun%202024%2013:51:02%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Filetisim%2F	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embede42d.json	(from https://simgeotokiralama.com/iletisim/)
16:51:04	2383/2383	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jun%202024%2013:51:03%20GMT	https://simgeotokiralama.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimgeotokiralama.com%2Filetisim%2F&format=xml	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-json/oembed/1.0/embed4d9a	(from https://simgeotokiralama.com/iletisim/)
16:51:04	547/547	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2008:27:10%20GMT	https://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.8.3)
16:51:05	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2017%20May%202024%2008:27:10%20GMT	https://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.8.3)
16:51:05	866/866	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20May%202024%2008:27:10%20GMT	https://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.8.3)
16:51:07	163219/163219	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202024%2013:51:06%20GMT	https://simgeotokiralama.com/wp-content/plugins/bosa-elementor-for-woocommerce/assets/css/owl.video.play.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/plugins/bosa-elementor-for-woocommerce/assets/css/owl.video.play.png	(from https://simgeotokiralama.com/wp-content/plugins/bosa-elementor-for-woocommerce/assets/css/owl-carousel-min.css?ver=6.5.4)
16:51:07	123/123	---MCZ	200	added ('OK')	text/plain	etag:W/%22353542-1718113773;br%22	http://simgeotokiralama.com/robots.txt		(from http://simgeotokiralama.com/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6)
16:51:08	46202/46202	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2020:05:52%20GMT	https://simgeotokiralama.com/wp-content/uploads/2024/05/autozone-img33.png	C:/Benim%20Web%20Sitem/OTo/simgeotokiralama.com/wp-content/uploads/2024/05/autozone-img33.png	(from https://simgeotokiralama.com/wp-content/uploads/elementor/css/post-499.css?ver=1716431115)
